,Ticker,Name,Exchange,Category Name,Country,ratio,earnings,dividends
19397,SJVN.NS,SJVN Limited,NSI,Electric Utilities,India,4.017172782173144,26540500000.0,True
19423,SNW.F,Sanofi,FRA,Drug Manufacturers - Major,France,2.10218542552398,35677000000.0,True
19430,SOW.DE,Software Aktiengesellschaft,GER,Business Software & Services,Germany,2.7893458224804646,890607000.0,True
19445,AURIONPRO.NS,aurionPro Solutions Limited,NSI,Business Software & Services,India,2.4430459534122737,5221508000.0,True
19463,SXSN.MX,Spectris plc,MEX,Scientific & Technical Instruments,Mexico,3.0259083243906177,1632000000.0,True
19502,STERTOOLS.NS,Sterling Tools Limited,NSI,Machine Tools & Accessories,India,2.5801411384022748,5122035000.0,True
19526,SUNTECK.NS,Sunteck Realty Limited,NSI,Real Estate Development,India,3.9304303575164377,8567921000.0,True
19534,SUPRAJIT.NS,Suprajit Engineering Limited,NSI,Auto Parts,India,2.1531198997847216,15899000000.0,True
19541,SUPREMEIND.NS,The Supreme Industries Limited,NSI,Rubber & Plastics,India,3.003134009113736,56119900000.0,True
19568,UHR.F,The Swatch Group AG,FRA,Jewelry Stores,France,6.226466575716237,8475000000.0,True
19578,SWELECTES.NS,Swelect Energy Systems Limited,NSI,Diversified Utilities,India,3.6869899713329204,2276688000.0,True
19615,TATAMETALI.NS,Tata Metaliks Limited,NSI,Steel & Iron,India,2.246453583789669,21604238000.0,True
19626,VIVT3.SA,Telefônica Brasil S.A.,SAO,Wireless Communications,Brazil,2.8622220711535062,44268171000.0,True
19630,TATAINVEST.NS,Tata Investment Corporation Limited,NSI,Investment Brokerage - National,India,6.104451091361287,1771483000.0,True
19633,TTK.F,TAKKT AG,FRA,Marketing Services,France,2.4113876212363867,1183064000.0,True
19637,TANLA.NS,Tanla Solutions Limited,NSI,Technical & System Software,India,2.8683987625240657,10039647404.0,True
19653,TIIL.NS,Technocraft Industries (India) Limited,NSI,Machine Tools & Accessories,India,2.0520889837745733,13134594000.0,True
19670,TIMETECHNO.NS,Time Technoplast Limited,NSI,Packaging & Containers,India,2.1557217097471573,35669606000.0,True
19674,TIPSINDLTD.NS,Tips Industries Limited,NSI,Entertainment - Diversified,India,3.953359353801841,2032388000.0,True
19709,TOTS3.SA,TOTVS S.A.,SAO,Technical & System Software,Brazil,3.3436092813550222,2282124000.0,True
19730,TRITURBINE.NS,Triveni Turbine Limited,NSI,Diversified Machinery,India,2.409339533673702,8399860000.0,True
19735,9945.TW,"Ruentex Development Co.,Ltd.",TAI,Property Management,Taiwan,2.318997958411262,17257930000.0,True
19738,9908.TW,The Great Taipei Gas Corporation,TAI,Gas Utilities,Taiwan,3.42113187133987,4236594000.0,True
19739,9907.TW,Ton Yi Industrial Corp.,TAI,Packaging & Containers,Taiwan,2.1635594162183147,32527535000.0,True
19740,8926.TW,Taiwan Cogeneration Corporation,TAI,Diversified Utilities,Taiwan,2.4533105792703136,7186086000.0,True
19741,6239.TW,Powertech Technology Inc.,TAI,Semiconductor Equipment & Materials,Taiwan,2.0507185746261225,66525144000.0,True
19742,6206.TW,"Flytech Technology Co., Ltd.",TAI,Business Equipment,Taiwan,5.468549944884534,5330472000.0,True
19743,6201.TW,"YaHorng Electronic Co., Ltd.",TAI,Electronic Equipment,Taiwan,4.04747596910944,3235177000.0,True
19744,6168.TW,Harvatek Corporation,TAI,Semiconductor - Broad Line,Taiwan,3.897033579214872,2163869000.0,True
19754,3545.TW,"FocalTech Systems Co., Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan,2.994469906697096,9160261000.0,True
19755,3504.TW,Young Optics Inc.,TAI,Diversified Electronics,Taiwan,2.231455728723143,4819901000.0,True
19759,3035.TW,Faraday Technology Corporation,TAI,Semiconductor Equipment & Materials,Taiwan,3.1574902184571894,5306351000.0,True
19760,3034.TW,Novatek Microelectronics Corp.,TAI,Semiconductor - Broad Line,Taiwan,2.7078252764712984,64372306000.0,True
19761,3026.TW,"Holy Stone Enterprise Co., Ltd.",TAI,Diversified Electronics,Taiwan,3.1343326047533195,14601179000.0,True
19763,3022.TW,IEI Integration Corp.,TAI,Computer Based Systems,Taiwan,3.7129828534577203,5606591000.0,True
19764,3019.TW,"Asia Optical Co., Inc.",TAI,Diversified Electronics,Taiwan,4.691093477374054,18117631000.0,True
19767,2915.TW,Ruentex Industries Limited,TAI,Textile Industrial,Taiwan,2.083097321359526,3486392000.0,True
19769,2906.TW,"Collins Co., Ltd.",TAI,"Specialty Retail, Other",Taiwan,2.376671381915608,7224546000.0,True
19778,2605.TW,Sincere Navigation Corporation,TAI,Shipping,Taiwan,3.53063958178161,4317241000.0,True
19781,2495.TW,Infortrend Technology Inc.,TAI,Data Storage Devices,Taiwan,5.192521765645823,1378533000.0,True
19782,2478.TW,"TA-I Technology Co., Ltd.",TAI,Semiconductor - Broad Line,Taiwan,3.2011003514193983,4509466000.0,True
19783,2457.TW,"Phihong Technology Co., Ltd.",TAI,Electronic Equipment,Taiwan,2.064190996941234,10694604000.0,True
19784,2456.TW,Chilisin Electronics Corp.,TAI,Diversified Electronics,Taiwan,2.4211705373307137,15870564000.0,True
19787,2419.TW,Hitron Technologies Inc.,TAI,Communication Equipment,Taiwan,2.268070318626128,10325500000.0,True
19789,2383.TW,"Elite Material Co., Ltd.",TAI,Printed Circuit Boards,Taiwan,2.185825812603575,24865522000.0,True
19791,2377.TW,"Micro-Star International Co., Ltd.",TAI,Computer Based Systems,Taiwan,2.057138264091963,120491417000.0,True
19792,2374.TW,"Ability Enterprise Co., Ltd.",TAI,Diversified Electronics,Taiwan,2.9922584703470783,6591161000.0,True
19797,2338.TW,Taiwan Mask Corporation,TAI,Semiconductor Equipment & Materials,Taiwan,2.994418472739784,3468682000.0,True
19799,2328.TW,Pan-International Industrial Corp.,TAI,Printed Circuit Boards,Taiwan,2.3806963628811366,25600708000.0,True
19805,2227.TW,"Yulon Nissan Motor Co., Ltd",TAI,Auto Manufacturers - Major,Taiwan,4.082748101551253,32498607000.0,True
19809,2010.TW,"Chun Yuan Steel Industry Co.,Ltd.",TAI,Steel & Iron,Taiwan,2.582198723515872,16735011000.0,True
19810,2006.TW,Tung Ho Steel Enterprise Corporation,TAI,Steel & Iron,Taiwan,2.0389617535493234,44863600000.0,True
19811,1809.TW,"China Glaze Co., Ltd.",TAI,General Building Materials,Taiwan,4.789798169968512,2276913000.0,True
19813,1731.TW,Maywufa Company Ltd.,TAI,Drugs - Generic,Taiwan,2.797534836719498,1100863000.0,True
19814,1614.TW,"Taiwan Sanyo Electric Co.,Ltd.",TAI,Electronic Equipment,Taiwan,5.733169629098746,5201892000.0,True
19815,1605.TW,Walsin Lihwa Corporation,TAI,Industrial Equipment Wholesale,Taiwan,2.3204324994191623,134804405000.0,True
19816,1582.TW,Syncmold Enterprise Corp.,TAI,Diversified Machinery,Taiwan,2.3283306381809616,8582344000.0,True
19819,1521.TW,"Ta Yih Industrial Co., Ltd.",TAI,Auto Parts,Taiwan,2.0957555984393568,5390196000.0,True
19822,1326.TW,Formosa Chemicals & Fibre Corporation,TAI,Chemicals - Major Diversified,Taiwan,3.897469924086594,315499063000.0,True
19825,1232.TW,TTET Union Corporation,TAI,Food - Major Diversified,Taiwan,3.4650865155131263,17150108000.0,True
19829,9943.TW,"Holiday Entertainment Co.,Ltd",TAI,Entertainment - Diversified,Taiwan,3.1659533639377417,2990311000.0,True
19834,9927.TW,"Thye Ming Industrial Co., Ltd.",TAI,Industrial Metals & Minerals,Taiwan,5.270874715104356,9840519000.0,True
19835,9925.TW,"Taiwan Shin Kong Security Co.,Ltd.",TAI,Security & Protection Services,Taiwan,2.912813631765538,7078709000.0,True
19836,9924.TW,"Taiwan Fu Hsing Industrial Co., Ltd.",TAI,Home Furnishings & Fixtures,Taiwan,3.0344363162176147,8681906000.0,True
19838,9918.TW,Shin Shin Natural Gas Company Limited,TAI,Gas Utilities,Taiwan,2.4543954703077486,2160628000.0,True
19839,9914.TW,"Merida Industry Co.,Ltd.",TAI,"Recreational Goods, Other",Taiwan,2.2772855732898942,28243214000.0,True
19840,9911.TW,Taiwan Sakura Corporation,TAI,Home Furnishings & Fixtures,Taiwan,3.171752866415518,6298976000.0,True
19843,8081.TW,Global Mixed-Mode Technology Inc.,TAI,Semiconductor - Broad Line,Taiwan,3.24002276484704,5672678000.0,True
19844,8072.TW,AV TECH Corporation,TAI,Computer Based Systems,Taiwan,14.167176996240798,804056000.0,True
19845,8046.TW,Nan Ya Printed Circuit Board Corporation,TAI,Printed Circuit Boards,Taiwan,4.2155217487171885,31093989000.0,True
19846,8016.TW,Sitronix Technology Corporation,TAI,Semiconductor Equipment & Materials,Taiwan,2.589736456286707,13802738000.0,True
19849,6281.TW,E-Life Mall Corporation,TAI,Electronics Wholesale,Taiwan,2.137838713026806,17525668000.0,True
19850,6257.TW,Sigurd Microelectronics Corporation,TAI,Semiconductor Equipment & Materials,Taiwan,2.2041556951140318,10046619000.0,True
19854,6205.TW,"Chant Sincere Co., Ltd.",TAI,Diversified Electronics,Taiwan,4.568035470723703,1176905000.0,True
19855,6197.TW,"Jess-link Products Co., Ltd.",TAI,Computer Based Systems,Taiwan,3.6687461683625764,3609423000.0,True
19856,6192.TW,"Lumax International Corp., Ltd.",TAI,Diversified Electronics,Taiwan,2.61683288993712,6257649000.0,True
19857,6184.TW,Dafeng TV Ltd.,TAI,CATV Systems,Taiwan,2.1083486258350286,2007085000.0,True
19858,6166.TW,"ADLINK Technology, Inc.",TAI,Computer Based Systems,Taiwan,2.25249344855994,10497070000.0,True
19860,6141.TW,"Plotech Co.,Ltd",TAI,Printed Circuit Boards,Taiwan,2.089765952378288,3046243000.0,True
19867,5471.TW,"Sonix Technology Co., Ltd.",TAI,Semiconductor - Broad Line,Taiwan,5.803859424022776,3234503000.0,True
19869,4904.TW,"Far EasTone Telecommunications Co., Ltd.",TAI,Wireless Communications,Taiwan,2.1109233866752546,83865872000.0,True
19872,4106.TW,Apex Medical Corporation,TAI,Medical Appliances & Equipment,Taiwan,3.049599819067937,2036232000.0,True
19877,3533.TW,"LOTES Co., Ltd.",TAI,Diversified Electronics,Taiwan,4.358858324584928,15088872000.0,True
19879,3515.TW,ASRock Inc.,TAI,Computer Based Systems,Taiwan,2.6933280513575952,13415090000.0,True
19880,3501.TW,"Well Shin Technology Co., Ltd.",TAI,Diversified Electronics,Taiwan,4.071057996255589,4861898000.0,True
19881,3443.TW,Global UniChip Corp.,TAI,Semiconductor - Broad Line,Taiwan,2.070817115599042,10710068000.0,True
19884,3356.TW,GeoVision Inc.,TAI,Security & Protection Services,Taiwan,2.324972119541382,1480385000.0,True
19887,3189.TW,Kinsus Interconnect Technology Corp.,TAI,Semiconductor Equipment & Materials,Taiwan,3.3104872908342027,22327410000.0,True
19888,3130.TW,104 Corporation,TAI,Staffing & Outsourcing Services,Taiwan,2.379960539411332,1636383000.0,True
19890,3090.TW,Nichidenbo Corporation,TAI,Diversified Electronics,Taiwan,2.531760494641921,8820029000.0,True
19897,3031.TW,Bright LED Electronics Corp.,TAI,Semiconductor - Broad Line,Taiwan,5.883702777275909,1650740000.0,True
19898,3008.TW,"Largan Precision Co., Ltd.",TAI,Diversified Electronics,Taiwan,5.6082599309230865,60745008000.0,True
19899,3003.TW,K.S. Terminals Inc.,TAI,Electronic Equipment,Taiwan,3.3920043937650384,3502493000.0,True
19913,2617.TW,"Taiwan Navigation Co., Ltd.",TAI,Shipping,Taiwan,3.1018337324764738,3113990000.0,True
19923,2504.TW,"Taiwan Building Materials Co., Ltd.",TAI,General Building Materials,Taiwan,2.3793880915344894,18644806000.0,True
19924,2493.TW,"Ampoc Far-East Co., Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan,3.3066421127855565,2482446000.0,True
19925,2492.TW,Walsin Technology Corporation,TAI,Electronic Equipment,Taiwan,2.5480777421858627,30134180000.0,True
19926,2485.TW,Zinwell Corporation,TAI,Communication Equipment,Taiwan,4.70488682051216,7779711000.0,True
19927,2483.TW,"Excel Cell Electronic Co., Ltd.",TAI,Diversified Electronics,Taiwan,2.8635363124416995,1788578000.0,True
19928,2477.TW,"Meiloon Industrial Co., Ltd.",TAI,Electronic Equipment,Taiwan,2.280581659835696,3869031000.0,True
19929,2468.TW,Fortune Information Systems Corp,TAI,Computer Based Systems,Taiwan,2.478714228186176,2219941000.0,True
19932,2462.TW,"Taiwan Line Tek Electronic Co., Ltd.",TAI,Electronic Equipment,Taiwan,2.1865903077273257,4709422000.0,True
19934,2455.TW,"Visual Photonics Epitaxy Co., Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan,2.8763572853629924,2530909000.0,True
19935,2451.TW,"Transcend Information, Inc.",TAI,Data Storage Devices,Taiwan,11.817990771162055,13496186000.0,True
19940,2441.TW,Greatek Electronics Inc.,TAI,Semiconductor Equipment & Materials,Taiwan,6.8200798789200805,12030481000.0,True
19941,2431.TW,"Lien Chang Electronic Enterprise Co., Ltd.",TAI,Diversified Electronics,Taiwan,2.47338688193563,2967216000.0,True
19942,2426.TW,Tyntek Corporation,TAI,Semiconductor - Broad Line,Taiwan,2.482416546264793,2519855000.0,True
19944,2420.TW,Zippy Technology Corp.,TAI,Diversified Electronics,Taiwan,2.133595347648262,2669131000.0,True
19946,2412.TW,"Chunghwa Telecom Co., Ltd.",TAI,Wireless Communications,Taiwan,5.243079131419341,207520061000.0,True
19947,2402.TW,"Ichia Technologies, Inc.",TAI,Printed Circuit Boards,Taiwan,3.226683172719857,6148946000.0,True
19948,2401.TW,Sunplus Technology Company Limited,TAI,Semiconductor - Broad Line,Taiwan,5.9933810657480455,5512330000.0,True
19949,2397.TW,DFI Inc.,TAI,Computer Based Systems,Taiwan,2.5910923794790683,7031784000.0,True
19950,2395.TW,"Advantech Co., Ltd.",TAI,Computer Based Systems,Taiwan,3.2597391067034627,54144662000.0,True
19951,2393.TW,Everlight Electronics Co. Ltd.,TAI,Semiconductor - Broad Line,Taiwan,2.541459144729316,20966541000.0,True
19956,2369.TW,"Lingsen Precision Industries, Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan,3.6878515254320114,4719390000.0,True
19958,2365.TW,KYE Systems Corp.,TAI,Computer Based Systems,Taiwan,6.798768021854468,1605479000.0,True
19963,2357.TW,ASUSTeK Computer Inc.,TAI,Computer Based Systems,Taiwan,2.0863543416073367,351330493000.0,True
19971,2103.TW,TSRC Corporation,TAI,Rubber & Plastics,Taiwan,2.024313170051425,28910723000.0,True
19972,2034.TW,"YC Inox Co., Ltd.",TAI,Steel & Iron,Taiwan,2.5867366753108763,16308739000.0,True
19973,2029.TW,"Sheng Yu Steel Co., Ltd.",TAI,Steel & Iron,Taiwan,10.862161947904868,9877956000.0,True
19978,2015.TW,"Feng Hsin Steel Co.,Ltd",TAI,Steel & Iron,Taiwan,6.7510637588599405,30865647000.0,True
19983,1737.TW,"Taiyen Biotech Co., Ltd.",TAI,Personal Products,Taiwan,5.24718966944231,2906615000.0,True
19984,1734.TW,"Sinphar Pharmaceutical Co., Ltd.",TAI,Biotechnology,Taiwan,2.394055555713943,2394589000.0,True
19985,1725.TW,"Yuan Jen Enterprises Co., Ltd.",TAI,Chemicals - Major Diversified,Taiwan,2.7689265084278367,8587730000.0,True
19986,1724.TW,"T.N.C. Industrial Co., Ltd.",TAI,Chemicals - Major Diversified,Taiwan,3.5688439406428207,1901165000.0,True
19987,1720.TW,Standard Chemical & Pharmaceutical Co. Ltd.,TAI,Biotechnology,Taiwan,3.036490015923155,3937129000.0,True
19992,1707.TW,Grape King Bio Ltd,TAI,Drugs - Generic,Taiwan,2.9214072046867727,9239070000.0,True
19993,1701.TW,"China Chemical & Pharmaceutical Co., Ltd.",TAI,Biotechnology,Taiwan,2.0533472068715515,7969700000.0,True
19994,1617.TW,"Jung Shing Wire Co., Ltd.",TAI,Electronics Wholesale,Taiwan,2.317827789012783,2908588000.0,True
19995,1612.TW,"Hong Tai Electric Industrial Co., Ltd.",TAI,Diversified Electronics,Taiwan,4.930417137746579,3504313000.0,True
19996,1611.TW,China Electric Mfg. Corporation,TAI,Home Furnishings & Fixtures,Taiwan,5.505868230066897,2351604000.0,True
20000,1560.TW,Kinik Company,TAI,Diversified Machinery,Taiwan,2.387273190600321,4868003000.0,True
20001,1537.TW,"Kung Long Batteries Industrial Co., Ltd",TAI,Diversified Electronics,Taiwan,3.9376353594038656,7933589000.0,True
20008,1514.TW,"Allis Electric Co., Ltd.",TAI,Diversified Machinery,Taiwan,2.1493545492967145,4819154000.0,True
20009,1507.TW,"Yungtay Engineering Co., Ltd.",TAI,Diversified Machinery,Taiwan,2.115451014727121,13718348000.0,True
20014,1459.TW,"Lan Fa Textile Co., Ltd.",TAI,Textile Industrial,Taiwan,2.0144184821039253,3122224000.0,True
20016,1455.TW,"Zig Sheng Industrial Co., Ltd.",TAI,Textile Industrial,Taiwan,3.976342891251706,11841377000.0,True
20017,1454.TW,"Taiwan Taffeta Fabric Co., Ltd.",TAI,Textile Industrial,Taiwan,3.9285795278738176,1904529000.0,True
20026,1325.TW,Universal Incorporation,TAI,Textile Industrial,Taiwan,16.92751097223978,772775000.0,True
20027,1319.TW,"Tong Yang Industry Co.,Ltd.",TAI,Auto Parts,Taiwan,2.421739398342765,21613680000.0,True
20028,1315.TW,Tah Hsin Industrial Corporation,TAI,Textile - Apparel Clothing,Taiwan,6.4783001737500365,2440599000.0,True
20029,1310.TW,Taiwan Styrene Monomer Corporation,TAI,Chemicals - Major Diversified,Taiwan,4.483843048130146,12219389000.0,True
20030,1303.TW,Nan Ya Plastics Corporation,TAI,Chemicals - Major Diversified,Taiwan,2.785818437743271,286303059000.0,True
20031,1301.TW,Formosa Plastics Corporation,TAI,Chemicals - Major Diversified,Taiwan,3.360186379337432,230370027000.0,True
20033,1227.TW,Standard Foods Corporation,TAI,Food - Major Diversified,Taiwan,2.9854224396766567,31266232000.0,True
20034,1220.TW,"Tai Roun Products Co.,Ltd.",TAI,Food - Major Diversified,Taiwan,4.6918921012373875,2982351000.0,True
20042,1608.TW,"Hua Eng Wire & Cable Co., Ltd.",TAI,Industrial Equipment Wholesale,Taiwan,2.8003858024691355,7832617000.0,True
20044,6269.TW,"Flexium Interconnect, Inc.",TAI,Electronic Equipment,Taiwan,2.7505990195503154,26770491000.0,True
20045,1517.TW,Leechi Machinery Industry Ltd. Co.,TAI,Metal Fabrication,Taiwan,3.739903929113933,2999007000.0,True
20046,1730.TW,"Farcent Enterprise Co., Ltd",TAI,Personal Products,Taiwan,3.028309755236904,3391259000.0,True
20049,3059.TW,Altek Corporation,TAI,Diversified Electronics,Taiwan,2.8930537629284814,6189352000.0,True
20050,6164.TW,Ledtech Electronics Corp.,TAI,Diversified Electronics,Taiwan,2.5772547112736977,909011000.0,True
20052,9942.TW,NAK Sealing Technologies Corporation,TAI,Rubber & Plastics,Taiwan,3.4424728734768952,3016735000.0,True
20054,2102.TW,Federal Corporation,TAI,Rubber & Plastics,Taiwan,2.1649622768981507,4541002000.0,True
20063,8021.TW,"Topoint Technology Co., Ltd.",TAI,Machine Tools & Accessories,Taiwan,4.078328438287736,3006253000.0,True
20065,1210.TW,"Great Wall Enterprise Co., Ltd.",TAI,Food - Major Diversified,Taiwan,2.058682460272617,77769986000.0,True
20069,8131.TW,"Formosa Advanced Technologies Co., Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan,7.19566523023552,9457849000.0,True
20071,1419.TW,"Shinkong Textile Co.,Ltd.",TAI,Textile - Apparel Clothing,Taiwan,3.0909098521841014,2083581000.0,True
20072,6215.TW,Aurotek Corporation,TAI,Diversified Machinery,Taiwan,2.2516692368826883,1542260000.0,True
20073,2450.TW,"Senao International Co., Ltd.",TAI,"Specialty Retail, Other",Taiwan,2.393500476700165,28864873000.0,True
20080,6133.TW,Golden Bridge Electech Inc.,TAI,Diversified Electronics,Taiwan,4.633052570577863,1145115000.0,True
20086,2439.TW,"Merry Electronics Co., Ltd.",TAI,Electronic Equipment,Taiwan,2.015723310248557,36397793000.0,True
20092,4104.TW,"Excelsior Medical Co., Ltd.",TAI,Medical Appliances & Equipment,Taiwan,2.681626908798474,6457362000.0,True
20093,2471.TW,Ares International Corp.,TAI,Information Technology Services,Taiwan,2.8676021416507966,722504000.0,True
20096,1726.TW,"Yung Chi Paint & Varnish Mfg. Co.,Ltd",TAI,Chemicals - Major Diversified,Taiwan,7.1595900771552285,7940129000.0,True
20103,1324.TW,Globe Industries Corporation,TAI,Rubber & Plastics,Taiwan,4.894058914827911,1137469000.0,True
20105,1233.TW,"Ten Ren Tea Co., Ltd.",TAI,Farm Products,Taiwan,2.8513479780329507,2247585000.0,True
20108,2436.TW,"Weltrend Semiconductor, Inc.",TAI,Semiconductor Equipment & Materials,Taiwan,4.580610505904528,2322116000.0,True
20110,5203.TW,CyberLink Corp.,TAI,Technical & System Software,Taiwan,4.181272847919983,1454646000.0,True
20111,6216.TW,DrayTek Corporation,TAI,Communication Equipment,Taiwan,9.06168379958202,921333000.0,True
20114,1733.TW,Apex Biotechnology Corp.,TAI,Biotechnology,Taiwan,2.4742599154189047,2198862000.0,True
20115,3305.TW,Shenmao Technology Inc,TAI,Diversified Electronics,Taiwan,2.273557941773053,5224806000.0,True
20124,2480.TW,"Stark Technology, Inc.",TAI,Computer Based Systems,Taiwan,2.2080041727259854,5521432000.0,True
20128,2108.TW,"NANTEX Industry Co., Ltd.",TAI,Rubber & Plastics,Taiwan,5.542088143628233,12391836000.0,True
20136,2474.TW,"Catcher Technology Co., Ltd.",TAI,Computer Based Systems,Taiwan,2.5719365553726377,91628115000.0,True
20138,9905.TW,"Great China Metal Ind. Co., Ltd.",TAI,Packaging & Containers,Taiwan,3.81306391854316,8060828000.0,True
20141,2607.TW,Evergreen International Storage & Transport Corp.,TAI,Shipping,Taiwan,2.8724035866360444,7730682000.0,True
20142,1110.TW,Southeast Cement Corporation,TAI,General Building Materials,Taiwan,8.329611652145951,1584940000.0,True
20144,3014.TW,ITE Tech. Inc.,TAI,Semiconductor - Broad Line,Taiwan,4.052779210486114,3664910000.0,True
20149,TX.MX,Ternium S.A.,MEX,Steel & Iron,Mexico,2.4777581761692966,10192818000.0,True
20175,CARBORUNIV.NS,Carborundum Universal Limited,NSI,General Building Materials,India,4.898889425398358,26889040000.0,True
20180,MAYURUNIQ.NS,Mayur Uniquoters Limited,NSI,Textile Industrial,India,6.075538792892264,5912600000.0,True
20200,VTL.NS,Vardhman Textiles Limited,NSI,Textile Industrial,India,2.7225599168999333,68779200000.0,True
20202,VAKRANGEE.NS,Vakrangee Limited,NSI,Technical & System Software,India,23.52575066243195,15082269000.0,True
20230,VGUARD.NS,V-Guard Industries Limited,NSI,Electronic Equipment,India,2.9076336769114017,25940087000.0,True
20252,VVU.F,Vivendi SA,FRA,Wireless Communications,France,2.0394214239136885,15898000000.0,True
20259,VVU.SG,Vivendi S.A. Actions Port. EO 5,STU,Wireless Communications,Germany,2.0864782740808265,12444000000.0,True
20307,WEIZMANIND.NS,Weizmann Limited,NSI,Textile Industrial,India,3.7005974409821785,1064614000.0,True
20338,HONAUT.NS,Honeywell Automation India Limited,NSI,Diversified Machinery,India,2.5286491593330647,31747400000.0,True
20342,BALAJITELE.NS,Balaji Telefilms Limited,NSI,Entertainment - Diversified,India,7.395722405754081,4277087000.0,True
20344,BALKRISIND.NS,Balkrishna Industries Limited,NSI,Rubber & Plastics,India,3.5494617470622067,52099900000.0,True
20357,BATAINDIA.NS,Bata India Limited,NSI,Textile - Apparel Footwear & Accessories,India,3.378788375396045,29311030000.0,True
20388,2000.HK,SIM TECH,HKG,Communication Equipment,Hong Kong,3.964943994706312,2312230000.0,True
20389,0383.HK,CHINA MED&HCARE,HKG,Conglomerates,Hong Kong,2.213000184918676,1227564614.0,True
20392,0259.HK,YEEBO (INT'L H),HKG,Electronic Equipment,Hong Kong,6.082623153095689,934152000.0,True
20396,0458.HK,TRISTATE HOLD,HKG,Textile - Apparel Clothing,Hong Kong,2.3463853768320133,2578322000.0,True
20398,0539.HK,VICTORY CITY,HKG,Textile Industrial,Hong Kong,2.0539388926835085,5413027000.0,True
20400,0369.HK,WING TAI PPT,HKG,Real Estate Development,Hong Kong,4.7176756328497405,829500000.0,True
20403,1100.HK,MAINLAND HOLD,HKG,Textile - Apparel Clothing,Hong Kong,3.00082890178914,941493000.0,True
20406,0099.HK,WONG'S INT'L,HKG,Electronic Equipment,Hong Kong,2.5757649011083372,3781156000.0,True
20416,BRITANNIA.NS,Britannia Industries Limited,NSI,Food - Major Diversified,India,3.1912939889257577,110321800000.0,True
20419,FINCABLES.NS,Finolex Cables Limited,NSI,Diversified Electronics,India,7.562796719896418,30777900000.0,True
20423,CAJN.MX,Canon Inc.,MEX,Business Equipment,Mexico,2.5411783953916816,3593299000000.0,True
20474,COLPAL.NS,Colgate-Palmolive (India) Limited,NSI,Personal Products,India,2.226342845624481,44624318000.0,True
20481,COO.MX,"The Cooper Companies, Inc.",MEX,Medical Instruments & Supplies,Mexico,2.3714048149967875,2653400000.0,True
20482,THOMASCOOK.NS,Thomas Cook (India) Limited,NSI,"Recreational Goods, Other",India,3.141296976641642,66687470000.0,True
20535,GRAPHITE.NS,Graphite India Limited,NSI,Diversified Machinery,India,4.439383420754911,78579000000.0,True
20563,INDHOTEL.NS,The Indian Hotels Company Limited,NSI,Lodging,India,2.1604995604048782,45795400000.0,True
20573,LINDEINDIA.NS,Linde India Limited,NSI,Specialty Chemicals,India,3.0148027414339467,17806020000.0,True
20575,RESPONIND.NS,Responsive Industries Limited,NSI,Rubber & Plastics,India,7.387092583077912,7750380000.0,True
20577,INFY.NS,Infosys Limited,NSI,Information Technology Services,India,4.295932678821879,11799000000.0,True
20590,INL.F,Intel Corporation,FRA,Semiconductor - Broad Line,France,2.313181972212809,71965000000.0,True
20603,INTU.MX,Intuit Inc.,MEX,Technical & System Software,Mexico,2.47947908445146,6784000000.0,True
20611,0637.HK,LEE KEE,HKG,Industrial Metals & Minerals,Hong Kong,4.465454545454546,2276977000.0,True
20618,2320.HK,HOP FUNG GROUP,HKG,Paper & Paper Products,Hong Kong,4.286106693963567,1194082000.0,True
20624,LIN.F,Linde Aktiengesellschaft,FRA,Chemicals - Major Diversified,France,2.4762558252565974,28228000000.0,True
20632,MANAKSIA.NS,Manaksia Limited,NSI,Conglomerates,India,6.2969981309042025,9902471000.0,True
20638,MAN.PA,Manutan International SA,PAR,Business Services,France,2.9982398345009824,773885000.0,True
20641,MANUGRAPH.NS,Manugraph India Limited,NSI,Diversified Machinery,India,3.8996209249431386,2510400000.0,True
20690,REPRO.NS,Repro India Limited,NSI,Business Services,India,2.071667874506846,3994872000.0,True
20696,SAP.F,SAP SE,FRA,Technical & System Software,France,2.0486170176572647,27553000000.0,True
20722,1304.TW,USI Corporation,TAI,Rubber & Plastics,Taiwan,2.2148327882439425,55656741000.0,True
